municipio_cod;municipio_fato;data_fato;mes;ano;risp;rmbh;natureza_delito;tentado_consumado;qtde_vitimas
310090;AGUAS FORMOSAS;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
310090;AGUAS FORMOSAS;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310100;AGUAS VERMELHAS;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310150;ALEM PARAIBA;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;AMEACA;CONSUMADO;1
310170;ALMENARA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
310170;ALMENARA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310170;ALMENARA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
310200;ALTEROSA;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310260;ANDRADAS;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310260;ANDRADAS;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310285;ANGELANDIA;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310340;ARACUAI;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;2
310340;ARACUAI;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310350;ARAGUARI;2016-01-01;1;2016;9º RISP - Uberlândia;3) Interior de MG;DANO;CONSUMADO;1
310350;ARAGUARI;2016-01-01;1;2016;9º RISP - Uberlândia;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310350;ARAGUARI;2016-01-01;1;2016;9º RISP - Uberlândia;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310390;ARAUJOS;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310400;ARAXA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310400;ARAXA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310420;ARCOS;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
310420;ARCOS;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;2
310500;BALDIM;2016-01-01;1;2016;19º RISP - Sete Lagoas;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;1
310530;BANDEIRA DO SUL;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310540;BARAO DE COCAIS;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
310540;BARAO DE COCAIS;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;4
310540;BARAO DE COCAIS;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
310560;BARBACENA;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;2
310560;BARBACENA;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;LESAO CORPORAL;CONSUMADO;6
310560;BARBACENA;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;4
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;AMEACA;CONSUMADO;12
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;ATRITO VERBAL;CONSUMADO;2
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;DANO;CONSUMADO;2
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;1
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;DESOBEDIENCIA;CONSUMADO;1
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;ESTELIONATO;CONSUMADO;1
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;ESTUPRO;CONSUMADO;1
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;FURTO;CONSUMADO;1
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;LESAO CORPORAL;CONSUMADO;12
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
310620;BELO HORIZONTE;2016-01-01;1;2016;1º RISP - Belo Horizonte;1) Belo Horizonte;VIAS DE FATO / AGRESSAO;CONSUMADO;29
310640;BELO VALE;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;1
310640;BELO VALE;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310665;BERIZAL;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310670;BETIM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;5
310670;BETIM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;1
310670;BETIM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);MAUS TRATOS;CONSUMADO;2
310670;BETIM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);OUTROS INFRACOES C/ A PESSOA;CONSUMADO;1
310670;BETIM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;7
310710;BOA ESPERANCA;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
310740;BOM DESPACHO;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;DIFAMACAO;CONSUMADO;1
310740;BOM DESPACHO;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
310770;BOM JESUS DO AMPARO;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
310855;BRASILANDIA DE MINAS;2016-01-01;1;2016;16º RISP - Unaí;3) Interior de MG;AMEACA;CONSUMADO;1
310900;BRUMADINHO;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;2
310900;BRUMADINHO;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;1
310900;BRUMADINHO;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;1
310920;BUENOPOLIS;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
310930;BURITIS;2016-01-01;1;2016;16º RISP - Unaí;3) Interior de MG;DANO;CONSUMADO;1
310930;BURITIS;2016-01-01;1;2016;16º RISP - Unaí;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310940;BURITIZEIRO;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
310990;CAETANOPOLIS;2016-01-01;1;2016;19º RISP - Sete Lagoas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311060;CAMBUI;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311070;CAMBUQUIRA;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
311100;CAMPESTRE;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;AMEACA;CONSUMADO;1
311110;CAMPINA VERDE;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311120;CAMPO BELO;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311130;CAMPO DO MEIO;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;AMEACA;CONSUMADO;1
311130;CAMPO DO MEIO;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311150;CAMPOS ALTOS;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311160;CAMPOS GERAIS;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311270;CAPITAO ENEIAS;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311290;CAPUTIRA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311320;CARANDAI;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311330;CARANGOLA;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;AMEACA;CONSUMADO;2
311330;CARANGOLA;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;INJURIA;CONSUMADO;1
311330;CARANGOLA;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
311340;CARATINGA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;FURTO;CONSUMADO;1
311340;CARATINGA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311360;CAREACU;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311390;CARMO DA CACHOEIRA;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;ATRITO VERBAL;CONSUMADO;1
311400;CARMO DA MATA;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311400;CARMO DA MATA;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311420;CARMO DO CAJURU;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311420;CARMO DO CAJURU;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311430;CARMO DO PARANAIBA;2016-01-01;1;2016;10º RISP - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;2
311430;CARMO DO PARANAIBA;2016-01-01;1;2016;10º RISP - Patos de Minas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311430;CARMO DO PARANAIBA;2016-01-01;1;2016;10º RISP - Patos de Minas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311460;CARRANCAS;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;AMEACA;CONSUMADO;1
311510;CASSIA;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;FURTO;CONSUMADO;1
311510;CASSIA;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
311530;CATAGUASES;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;AMEACA;CONSUMADO;1
311530;CATAGUASES;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
311530;CATAGUASES;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;VIOLACAO DE DOMICILIO;CONSUMADO;1
311550;CAXAMBU;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;AMEACA;CONSUMADO;1
311640;CLARAVAL;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311650;CLARO DOS POCOES;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311660;CLAUDIO;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311720;CONCEICAO DAS PEDRAS;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311730;CONCEICAO DAS ALAGOAS;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;1
311730;CONCEICAO DAS ALAGOAS;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
311750;CONCEICAO DO MATO DENTRO;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311770;CONCEICAO DO RIO VERDE;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;1
311800;CONGONHAS;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;1
311820;CONQUISTA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311830;CONSELHEIRO LAFAIETE;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;AMEACA;CONSUMADO;3
311830;CONSELHEIRO LAFAIETE;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
311860;CONTAGEM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;3
311860;CONTAGEM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);ATRITO VERBAL;CONSUMADO;1
311860;CONTAGEM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);LESAO CORPORAL;CONSUMADO;3
311860;CONTAGEM;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;4
311880;CORACAO DE JESUS;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;1
311890;CORDISBURGO;2016-01-01;1;2016;19º RISP - Sete Lagoas;3) Interior de MG;AMEACA;CONSUMADO;1
311930;COROMANDEL;2016-01-01;1;2016;10º RISP - Patos de Minas;3) Interior de MG;AMEACA;CONSUMADO;2
311930;COROMANDEL;2016-01-01;1;2016;10º RISP - Patos de Minas;3) Interior de MG;LESAO CORPORAL;CONSUMADO;4
311940;CORONEL FABRICIANO;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
311940;CORONEL FABRICIANO;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;DANO;CONSUMADO;1
311940;CORONEL FABRICIANO;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
311940;CORONEL FABRICIANO;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
311950;CORONEL MURTA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
311950;CORONEL MURTA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312087;CURRAL DE DENTRO;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312090;CURVELO;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;1
312090;CURVELO;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312090;CURVELO;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312120;DELFINOPOLIS;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312130;DESCOBERTO;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312160;DIAMANTINA;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;AMEACA;CONSUMADO;2
312160;DIAMANTINA;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;ESTUPRO DE VULNERAVEL;CONSUMADO;1
312160;DIAMANTINA;2016-01-01;1;2016;14º RISP - Curvelo;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312220;DIVINOLANDIA DE MINAS;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;1
312230;DIVINOPOLIS;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;3
312230;DIVINOPOLIS;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;5
312230;DIVINOPOLIS;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
312360;ELOI MENDES;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;AMEACA;CONSUMADO;1
312390;ENTRE-RIOS DE MINAS;2016-01-01;1;2016;13º RISP - Barbacena;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312410;ESMERALDAS;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;1
312410;ESMERALDAS;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;1
312430;ESPINOSA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312490;EUGENOPOLIS;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
312510;EXTREMA;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312610;FORMIGA;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
312610;FORMIGA;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;ATEND. DENUNCIA INFRACOES CONTRA MULHER(VIOLENCIA;CONSUMADO;2
312610;FORMIGA;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;3
312670;FRANCISCO SA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;3
312670;FRANCISCO SA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312690;FREI INOCENCIO;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312710;FRUTAL;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;1
312710;FRUTAL;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
312710;FRUTAL;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
312738;GOIANA;2016-01-01;1;2016;4º RISP - Juiz de Fora;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312770;GOVERNADOR VALADARES;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;DANO;CONSUMADO;1
312770;GOVERNADOR VALADARES;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;LESAO CORPORAL;CONSUMADO;4
312770;GOVERNADOR VALADARES;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;7
312800;GUANHAES;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312830;GUARANESIA;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;1
312870;GUAXUPE;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;AMEACA;CONSUMADO;1
312950;IBIA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
312950;IBIA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
312970;IBIRACI;2016-01-01;1;2016;18º RISP - Poços de Caldas;3) Interior de MG;DESOBEDIENCIA;CONSUMADO;1
312980;IBIRITE;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);AMEACA;CONSUMADO;3
312980;IBIRITE;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);DESOBEDECE ORDEM JUDICIAL (PERDA/SUS DIREITO);CONSUMADO;1
312980;IBIRITE;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;1
313020;IGARATINGA;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;DANO;CONSUMADO;1
313090;INHAPIM;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313120;IPANEMA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313130;IPATINGA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;1
313130;IPATINGA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;3
313130;IPATINGA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
313170;ITABIRA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;AMEACA;CONSUMADO;2
313170;ITABIRA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
313170;ITABIRA;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;2
313180;ITABIRINHA;2016-01-01;1;2016;8º RISP - Governador Valadares;3) Interior de MG;ESTUPRO DE VULNERAVEL;CONSUMADO;1
313210;ITACARAMBI;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;1
313210;ITACARAMBI;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313220;ITAGUARA;2016-01-01;1;2016;2º RISP - Contagem;2) RMBH (sem BH);VIAS DE FATO / AGRESSAO;CONSUMADO;1
313240;ITAJUBA;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;AMEACA;CONSUMADO;1
313240;ITAJUBA;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;OUTRAS DENUNCIA RECLAMACOES SOLICITACOES DEF SOCIA;CONSUMADO;1
313270;ITAMBACURI;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;AMEACA;CONSUMADO;1
313330;ITAOBIM;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313360;ITAPEVA;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;INJURIA;CONSUMADO;1
313360;ITAPEVA;2016-01-01;1;2016;17º RISP - Pouso Alegre;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313380;ITAUNA;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;AMEACA;CONSUMADO;1
313380;ITAUNA;2016-01-01;1;2016;7º RISP - Divinópolis;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
313420;ITUIUTABA;2016-01-01;1;2016;9º RISP - Uberlândia;3) Interior de MG;AMEACA;CONSUMADO;2
313420;ITUIUTABA;2016-01-01;1;2016;9º RISP - Uberlândia;3) Interior de MG;LESAO CORPORAL;CONSUMADO;2
313430;ITUMIRIM;2016-01-01;1;2016;6º RISP - Lavras;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313440;ITURAMA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;AMEACA;CONSUMADO;1
313440;ITURAMA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313440;ITURAMA;2016-01-01;1;2016;5º RISP - Uberaba;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313505;JAIBA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;1
313507;JAMPRUCA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313510;JANAUBA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;5
313520;JANUARIA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;AMEACA;CONSUMADO;1
313520;JANUARIA;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313535;JAPONVAR;2016-01-01;1;2016;11º RISP - Montes Claros;3) Interior de MG;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;1
313550;JEQUERI;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;DESOBEDIENCIA;CONSUMADO;1
313580;JEQUITINHONHA;2016-01-01;1;2016;15º RISP - Teófilo Otoni;3) Interior de MG;VIAS DE FATO / AGRESSAO;CONSUMADO;1
313620;JOAO MONLEVADE;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;LESAO CORPORAL;CONSUMADO;1
313620;JOAO MONLEVADE;2016-01-01;1;2016;12º RISP - Ipatinga;3) Interior de MG;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;1
